rebalance_date,ticker,rank,momentum_score,weight,entry_price,exit_date,exit_price,stock_return
2017-08-01,VRTX,1,0.1015626799928478,0.3333333333333333,153.1999969482422,2017-09-01,162.24000549316406,0.05900788984986716
2017-08-01,MELI,2,0.08123126022720395,0.3333333333333333,288.58221435546875,2017-09-01,251.6503143310547,-0.12797704843626367
2017-08-01,NVDA,3,0.07877128038081462,0.3333333333333333,4.060070037841797,2017-09-01,4.211132049560547,0.03720675020646924
2017-09-01,VRTX,1,0.1019160414604748,0.3333333333333333,162.24000549316406,2017-10-02,152.22999572753906,-0.06169877605216656
2017-09-01,NVDA,2,0.09759017350000034,0.3333333333333333,4.211132049560547,2017-10-02,4.422107696533203,0.05009950875196911
2017-09-01,PYPL,3,0.0666627204268964,0.3333333333333333,61.133155822753906,2017-10-02,63.83869171142578,0.04425644075231716
2017-10-02,NVDA,1,0.09453197802302392,0.3333333333333333,4.422107696533203,2017-11-01,5.1187744140625,0.1575417799244152
2017-10-02,PYPL,2,0.06896509066484802,0.3333333333333333,63.83869171142578,2017-11-01,71.99507904052734,0.1277655777466653
2017-10-02,LRCX,3,0.06665335855626837,0.3333333333333333,16.52858543395996,2017-11-01,18.03700256347656,0.09126111460315145
2017-11-01,NVDA,1,0.1277576188294333,0.3333333333333333,5.1187744140625,2017-12-01,4.886979103088379,-0.04528336125485899
2017-11-01,MU,2,0.08632307250329675,0.3333333333333333,43.28325653076172,2017-12-01,40.95230865478515,-0.05385333874589471
2017-11-01,PYPL,3,0.07295963528831262,0.3333333333333333,71.99507904052734,2017-12-01,74.8995590209961,0.040342757021403663
2017-12-01,PYPL,1,0.06455923698915389,0.3333333333333333,74.8995590209961,2018-01-02,73.44731140136719,-0.0193892679557941
2017-12-01,MU,2,0.06042875901273984,0.3333333333333333,40.95230865478515,2018-01-02,42.59078598022461,0.04000940067265324
2017-12-01,NVDA,3,0.05871305404269136,0.3333333333333333,4.886979103088379,2018-01-02,4.9282660484313965,0.00844835725140003
2018-01-02,MU,1,0.06036449333862683,0.3333333333333333,42.59078598022461,2018-02-01,41.4399528503418,-0.02702070655416311
2018-01-02,PYPL,2,0.05525486639974129,0.3333333333333333,73.44731140136719,2018-02-01,77.98307037353516,0.06175527579738671
2018-01-02,TXN,3,0.05493047612236779,0.3333333333333333,83.38345336914062,2018-02-01,87.42680358886719,0.04849103816588829
2018-02-01,MU,1,0.08061472788305012,0.3333333333333333,41.4399528503418,2018-03-01,46.44318008422851,0.12073438529130587
2018-02-01,NFLX,2,0.07821723002524565,0.3333333333333333,26.506999969482425,2018-03-01,29.038999557495117,0.09552192216877775
2018-02-01,NVDA,3,0.07683576526484463,0.3333333333333333,5.945562839508057,2018-03-01,5.7441887855529785,-0.03386963680157484
2018-03-01,NFLX,1,0.09759150989208148,0.3333333333333333,29.038999557495117,2018-04-02,28.02899932861328,-0.034780820423310654
2018-03-01,AMZN,2,0.07860492882716898,0.3333333333333333,74.67250061035156,2018-04-02,68.59950256347656,-0.0813284408214009
2018-03-01,MU,3,0.07719969261895537,0.3333333333333333,46.44318008422851,2018-04-02,48.822872161865234,0.05123878410825777
2018-04-02,NFLX,1,0.09352800758250822,0.3333333333333333,28.02899932861328,2018-05-01,31.329999923706055,0.11777090421215863
2018-04-02,AMZN,2,0.07470183269106072,0.3333333333333333,68.59950256347656,2018-05-01,79.11299896240234,0.15325907632052327
2018-04-02,ADBE,3,0.06598452554157201,0.3333333333333333,212.27999877929688,2018-05-01,224.0800018310547,0.05558697531379786
2018-05-01,NFLX,1,0.08932420665379243,0.3333333333333333,31.329999923706055,2018-06-01,35.99300003051758,0.14883498621662095
2018-05-01,MELI,2,0.06551577205119476,0.3333333333333333,339.4599914550781,2018-06-01,296.6600036621094,-0.1260825689929136
2018-05-01,AMZN,3,0.06342821249884822,0.3333333333333333,79.11299896240234,2018-06-01,82.0770034790039,0.03746545517772848
2018-06-01,NFLX,1,0.11771058143989939,0.3333333333333333,35.99300003051758,2018-07-02,39.81800079345703,0.10627068484695168
2018-06-01,PANW,2,0.06171972023908454,0.3333333333333333,34.8650016784668,2018-07-02,34.90666580200195,0.0011950128073818789
2018-06-01,AMZN,3,0.059407718180765734,0.3333333333333333,82.0770034790039,2018-07-02,85.68900299072266,0.0440074485984705
2018-07-02,NFLX,1,0.13269927552233837,0.3333333333333333,39.81800079345703,2018-08-01,33.8380012512207,-0.15018331968135812
2018-07-02,AMD,2,0.08069037196795605,0.3333333333333333,15.15999984741211,2018-08-01,18.479999542236328,0.21899734355148825
2018-07-02,AMZN,3,0.06761634496736235,0.3333333333333333,85.68900299072266,2018-08-01,89.8584976196289,0.04865845655080925
2018-08-01,AMD,1,0.06173026126489587,0.3333333333333333,18.479999542236328,2018-09-04,28.059999465942383,0.5183982771109281
2018-08-01,NFLX,2,0.041697505257193956,0.3333333333333333,33.8380012512207,2018-09-04,36.36000061035156,0.07453157000636601
2018-08-01,CSX,3,0.04003380820622571,0.3333333333333333,21.229238510131836,2018-09-04,22.56416130065918,0.0628813317957797
2018-09-04,AMD,1,0.14369534601309683,0.3333333333333333,28.059999465942383,2018-10-01,31.420000076293945,0.1197434310157326
2018-09-04,CSX,2,0.057077806598149795,0.3333333333333333,22.56416130065918,2018-10-01,22.621450424194336,0.002538943183918896
2018-09-04,ORLY,3,0.055069257374628346,0.3333333333333333,22.91866683959961,2018-10-01,23.052000045776367,0.005817668501833628
2018-10-01,AMD,1,0.20992233773090693,0.3333333333333333,31.420000076293945,2018-11-01,20.219999313354492,-0.3564608763763095
2018-10-01,ORLY,2,0.058804965328432636,0.3333333333333333,23.052000045776367,2018-11-01,21.374000549316406,-0.0727919266496534
2018-10-01,ISRG,3,0.05675373457151892,0.3333333333333333,191.5800018310547,2018-11-01,172.8699951171875,-0.09766158542146097
2018-11-01,AMD,1,0.12774302025673548,0.3333333333333333,20.219999313354492,2018-12-03,23.709999084472656,0.17260137930930397
2018-11-01,AAPL,2,0.05255505022895394,0.3333333333333333,52.542137145996094,2018-12-03,43.851688385009766,-0.16539960559348077
2018-11-01,QCOM,3,0.04365897303308832,0.3333333333333333,52.87177276611328,2018-12-03,49.07921600341797,-0.07173121997388454
2018-12-03,AMD,1,0.11236610825996711,0.3333333333333333,23.709999084472656,2019-01-02,18.829999923706055,-0.20582030152681208
2018-12-03,WDAY,2,0.04727047604247281,0.3333333333333333,167.8000030517578,2019-01-02,159.74000549316406,-0.048033357640092866
2018-12-03,TSLA,3,0.04605921880591696,0.3333333333333333,23.89933204650879,2019-01-02,20.67466735839844,-0.13492697962583466
2019-01-02,AMD,1,0.07484890625113104,0.3333333333333333,18.829999923706055,2019-02-01,24.510000228881836,0.30164632651033285
2019-01-02,WDAY,2,0.05540313686178788,0.3333333333333333,159.74000549316406,2019-02-01,186.05999755859375,0.16476769225199517
2019-01-02,SBUX,3,0.05079576658779524,0.3333333333333333,54.91712951660156,2019-02-01,58.153076171875,0.058924176914512794
2019-02-01,AMD,1,0.09143279960731426,0.3333333333333333,24.510000228881836,2019-03-01,23.68000030517578,-0.033863725661169464
2019-02-01,PDD,2,0.07774718441782512,0.3333333333333333,28.959999084472656,2019-03-01,29.989999771118164,0.03556632317705288
2019-02-01,WDAY,3,0.07421864868681886,0.3333333333333333,186.05999755859375,2019-03-01,189.13999938964844,0.016553809907928985
2019-03-01,PDD,1,0.10581681365395595,0.3333333333333333,29.989999771118164,2019-04-01,24.670000076293945,-0.17739245533264858
2019-03-01,MELI,2,0.06124703666643364,0.3333333333333333,451.6400146484375,2019-04-01,518.1099853515625,0.1471746713029094
2019-03-01,SBUX,3,0.049923391950004094,0.3333333333333333,60.8082275390625,2019-04-01,63.47742462158203,0.043895327828867625
2019-04-01,MELI,1,0.0799699751000831,0.3333333333333333,518.1099853515625,2019-05-01,484.7300109863281,-0.06442642548682875
2019-04-01,CDNS,2,0.06088574603850536,0.3333333333333333,64.80000305175781,2019-05-01,68.54000091552734,0.05771601369805923
2019-04-01,WDAY,3,0.05321505623666978,0.3333333333333333,192.75,2019-05-01,201.17999267578125,0.04373537056177046
2019-05-01,AMD,1,0.0816457579887012,0.3333333333333333,26.809999465942383,2019-06-03,27.579999923706055,0.02872064427833454
2019-05-01,MELI,2,0.08004398468110803,0.3333333333333333,484.7300109863281,2019-06-03,568.77001953125,0.17337488218218078
2019-05-01,WDAY,3,0.07905644649473614,0.3333333333333333,201.17999267578125,2019-06-03,191.8800048828125,-0.04622720017669191
2019-06-03,MELI,1,0.095671676944499,0.3333333333333333,568.77001953125,2019-07-01,619.3099975585938,0.08885837208683411
2019-06-03,MRVL,2,0.06335571950443473,0.3333333333333333,21.583803176879883,2019-07-01,23.437990188598633,0.08590640845469322
2019-06-03,CDNS,3,0.06333381980489437,0.3333333333333333,61.70000076293945,2019-07-01,73.3499984741211,0.1888168163229471
2019-07-01,MELI,1,0.1357168944386243,0.3333333333333333,619.3099975585938,2019-08-01,626.4500122070312,0.011528983346925425
2019-07-01,AMD,2,0.09225806291886969,0.3333333333333333,31.200000762939453,2019-08-01,29.86000061035156,-0.04294872178912246
2019-07-01,CDNS,3,0.08808816575940076,0.3333333333333333,73.3499984741211,2019-08-01,73.04000091552734,-0.004226279005351552
2019-08-01,MELI,1,0.09785301480551652,0.3333333333333333,626.4500122070312,2019-09-03,581.0,-0.07255169817445994
2019-08-01,QCOM,2,0.0925655441515781,0.3333333333333333,60.97586441040039,2019-09-03,64.33296966552734,0.05505629625078923
2019-08-01,CDNS,3,0.07794373529686177,0.3333333333333333,73.04000091552734,2019-09-03,68.13999938964844,-0.06708654798000191
2019-09-03,QCOM,1,0.09004257919548204,0.3333333333333333,64.33296966552734,2019-10-01,65.14588165283203,0.012636009056182118
2019-09-03,SNPS,2,0.05844159907682409,0.3333333333333333,139.27000427246094,2019-10-01,135.99000549316406,-0.023551365539416835
2019-09-03,SBUX,3,0.057000700481973886,0.3333333333333333,83.75608825683594,2019-10-01,74.87589263916016,-0.1060244789661724
2019-10-01,QCOM,1,0.0747143022822896,0.3333333333333333,65.14588165283203,2019-11-01,72.14645385742188,0.10745993494871242
2019-10-01,PDD,2,0.06107845226571643,0.3333333333333333,32.75,2019-11-01,41.4900016784668,0.2668702802585281
2019-10-01,KLAC,3,0.0584827555764121,0.3333333333333333,146.42465209960938,2019-11-01,159.49549865722656,0.08926670728044739
2019-11-01,PDD,1,0.1231461464768956,0.3333333333333333,41.4900016784668,2019-12-02,36.040000915527344,-0.13135696655727036
2019-11-01,TSLA,2,0.06210809691210728,0.3333333333333333,20.88733291625977,2019-12-02,22.32466697692871,0.06881367125383675
2019-11-01,KLAC,3,0.05724307088132441,0.3333333333333333,159.49549865722656,2019-12-02,149.70761108398438,-0.06136779818643934
2019-12-02,PDD,1,0.12411429037102055,0.3333333333333333,36.040000915527344,2020-01-02,41.22999954223633,0.1440066175046335
2019-12-02,TSLA,2,0.10743484182225893,0.3333333333333333,22.32466697692871,2020-01-02,28.68400001525879,0.28485679293232424
2019-12-02,NVDA,3,0.08441992393571747,0.3333333333333333,5.207704067230225,2020-01-02,5.970753192901611,0.14652313492099456
2020-01-02,PDD,1,0.12239925809056891,0.3333333333333333,41.22999954223633,2020-02-03,35.790000915527344,-0.13194272828298748
2020-01-02,TSLA,2,0.11760967912829164,0.3333333333333333,28.68400001525879,2020-02-03,52.0,0.8128573411078648
2020-01-02,LRCX,3,0.0801410375558612,0.3333333333333333,27.715726852416992,2020-02-03,28.69729995727539,0.03541574464509489
2020-02-03,TSLA,1,0.19659923372836965,0.3333333333333333,52.0,2020-03-02,49.574668884277344,-0.04664098299466646
2020-02-03,PDD,2,0.09769215792899472,0.3333333333333333,35.790000915527344,2020-03-02,37.5099983215332,0.048058043084867386
2020-02-03,AMD,3,0.07918689902218817,0.3333333333333333,48.02000045776367,2020-03-02,47.459999084472656,-0.011661836067318854
2020-03-02,TSLA,1,0.2120990395320651,0.3333333333333333,49.574668884277344,2020-04-01,32.104000091552734,-0.35241120487373445
2020-03-02,NVDA,2,0.08439708802780428,0.3333333333333333,6.88375997543335,2020-04-01,6.053016185760498,-0.12068169033167864
2020-03-02,REGN,3,0.08306471860071457,0.3333333333333333,461.63134765625,2020-04-01,493.3172607421875,0.0686389978644435
2020-04-01,TSLA,1,0.16489971272564083,0.3333333333333333,32.104000091552734,2020-05-01,46.75466537475586,0.45635015080435526
2020-04-01,REGN,2,0.10672392093324795,0.3333333333333333,493.3172607421875,2020-05-01,521.9736328125,0.05808913320243336
2020-04-01,AMD,3,0.08135994378231659,0.3333333333333333,43.65999984741211,2020-05-01,49.880001068115234,0.14246452685390487
2020-05-01,TSLA,1,0.1956847291375743,0.3333333333333333,46.75466537475586,2020-06-01,59.87333297729492,0.28058520999750747
2020-05-01,REGN,2,0.10220280723339165,0.3333333333333333,521.9736328125,2020-06-01,595.4473266601562,0.14076131288809557
2020-05-01,AMD,3,0.07828182835057258,0.3333333333333333,49.880001068115234,2020-06-01,53.630001068115234,0.07518043142940334
2020-06-01,TSLA,1,0.19905876600571293,0.3333333333333333,59.87333297729492,2020-07-01,74.64199829101562,0.246665160920994
2020-06-01,PDD,2,0.1220679611807881,0.3333333333333333,65.76000213623047,2020-07-01,85.44999694824219,0.29942205249965337
2020-06-01,REGN,3,0.09562346113588081,0.3333333333333333,595.4473266601562,2020-07-01,605.0822143554688,0.01618092359126755
2020-07-01,TSLA,1,0.20327351258308549,0.3333333333333333,74.64199829101562,2020-08-03,99.0,0.3263310504364707
2020-07-01,PDD,2,0.16067929367338016,0.3333333333333333,85.44999694824219,2020-08-03,96.02999877929688,0.12381512239799242
2020-07-01,CRWD,3,0.13165780097680205,0.3333333333333333,102.9499969482422,2020-08-03,115.4800033569336,0.12170963360971077
2020-08-03,PDD,1,0.1837089997935735,0.3333333333333333,96.02999877929688,2020-09-01,91.36000061035156,-0.048630617810151655
2020-08-03,TSLA,2,0.16491535042553282,0.3333333333333333,99.0,2020-09-01,158.35000610351562,0.5994950111466224
2020-08-03,CRWD,3,0.11561474458737958,0.3333333333333333,115.4800033569336,2020-09-01,143.69000244140625,0.2442847095984162
2020-09-01,TSLA,1,0.28402795982689494,0.3333333333333333,158.35000610351562,2020-10-01,149.3866729736328,-0.05660456447360884
2020-09-01,PDD,2,0.1758665536894127,0.3333333333333333,91.36000061035156,2020-10-01,74.43000030517578,-0.1853108602459611
2020-09-01,CRWD,3,0.13801884295702757,0.3333333333333333,143.69000244140625,2020-10-01,142.8699951171875,-0.0057067806408670485
2020-10-01,TSLA,1,0.2967729027050884,0.3333333333333333,149.3866729736328,2020-11-02,133.50332641601562,-0.106323718451248
2020-10-01,CRWD,2,0.16444885360273823,0.3333333333333333,142.8699951171875,2020-11-02,124.47000122070312,-0.12878837072397176
2020-10-01,MELI,3,0.15293028429294983,0.3333333333333333,1115.3399658203125,2020-11-02,1215.8599853515625,0.09012500458308192
2020-11-02,TSLA,1,0.19883353090440817,0.3333333333333333,133.50332641601562,2020-12-01,194.9199981689453,0.46003851290975684
2020-11-02,MELI,2,0.14080482137339134,0.3333333333333333,1215.8599853515625,2020-12-01,1521.6600341796875,0.25150926300095633
2020-11-02,PDD,3,0.1297876561383328,0.3333333333333333,91.62000274658205,2020-12-01,136.5399932861328,0.4902858458081256
2020-12-01,TSLA,1,0.26463301987269644,0.3333333333333333,194.9199981689453,2021-01-04,243.2566680908203,0.24798209714725927
2020-12-01,PDD,2,0.15197198676044965,0.3333333333333333,136.5399932861328,2021-01-04,166.77999877929688,0.22147361198263127
2020-12-01,AMD,3,0.11239171272622876,0.3333333333333333,92.62999725341795,2021-01-04,92.3000030517578,-0.003562498234317757
2021-01-04,TSLA,1,0.25631079444981036,0.3333333333333333,243.2566680908203,2021-02-01,279.9366760253906,0.15078726606941673
2021-01-04,PDD,2,0.1513497146784889,0.3333333333333333,166.77999877929688,2021-02-01,173.9600067138672,0.04305077339682528
2021-01-04,CRWD,3,0.14217902217110598,0.3333333333333333,200.4900054931641,2021-02-01,215.0099945068359,0.07242250793477534
2021-02-01,TSLA,1,0.22289328997917957,0.3333333333333333,279.9366760253906,2021-03-01,239.47666931152344,-0.14453271106997578
2021-02-01,PDD,2,0.1285584906032953,0.3333333333333333,173.9600067138672,2021-03-01,186.1499938964844,0.07007350374886756
2021-02-01,CRWD,3,0.12385616643928167,0.3333333333333333,215.0099945068359,2021-03-01,223.3999938964844,0.0390214390214394
2021-03-01,PDD,1,0.13923239919771685,0.3333333333333333,186.1499938964844,2021-04-01,143.92999267578125,-0.22680635296814
2021-03-01,MU,2,0.1267554847755695,0.3333333333333333,92.41820526123048,2021-04-01,90.12628173828124,-0.02479948097315743
2021-03-01,AMAT,3,0.12491086618464471,0.3333333333333333,117.14820098876952,2021-04-01,135.61404418945312,0.15762805612741637
2021-04-01,AMAT,1,0.15245848177563132,0.3333333333333333,135.61404418945312,2021-05-03,127.30585479736328,-0.06126348817150007
2021-04-01,PDD,2,0.1306463993055648,0.3333333333333333,143.92999267578125,2021-05-03,133.42999267578125,-0.07295213321974137
2021-04-01,MU,3,0.11539985178379042,0.3333333333333333,90.12628173828124,2021-05-03,82.91890716552734,-0.07996973173356325
2021-05-03,AMAT,1,0.15196495616216216,0.3333333333333333,127.30585479736328,2021-06-01,132.67373657226562,0.04216523885289147
2021-05-03,TSLA,2,0.12211569462935568,0.3333333333333333,228.3000030517578,2021-06-01,207.96665954589844,-0.08906414031562504
2021-05-03,LRCX,3,0.11005672732624738,0.3333333333333333,58.51749801635742,2021-06-01,61.53230667114258,0.051519780526884995
2021-06-01,AMAT,1,0.09296352142751717,0.3333333333333333,132.67373657226562,2021-07-01,132.42416381835938,-0.0018811014173125695
2021-06-01,ASML,2,0.07579239568352684,0.3333333333333333,641.7805786132812,2021-07-01,648.9551391601562,0.011179148740177336
2021-06-01,CRWD,3,0.07574332511060035,0.3333333333333333,222.07000732421875,2021-07-01,251.16000366210935,0.13099471057980216
2021-07-01,AMAT,1,0.09039668077189579,0.3333333333333333,132.42416381835938,2021-08-02,136.32156372070312,0.029431183780700643
2021-07-01,NVDA,2,0.07713066735396164,0.3333333333333333,20.16580390930176,2021-08-02,19.704862594604492,-0.022857571995166248
2021-07-01,GOOG,3,0.06299927285305214,0.3333333333333333,125.33946990966795,2021-08-02,134.8821258544922,0.07613448462564598
2021-08-02,NVDA,1,0.07376842286696822,0.3333333333333333,19.704862594604492,2021-09-01,22.39365577697754,0.13645328250648547
2021-08-02,GOOG,2,0.06819458467131749,0.3333333333333333,134.8821258544922,2021-09-01,144.65440368652344,0.07245050276397169
2021-08-02,GOOGL,3,0.06809984466486958,0.3333333333333333,133.7490692138672,2021-09-01,144.025146484375,0.07683101894396116
2021-09-01,NVDA,1,0.0891710896545357,0.3333333333333333,22.39365577697754,2021-10-01,20.698240280151367,-0.07570963462648173
2021-09-01,REGN,2,0.07060241676928532,0.3333333333333333,676.3905639648438,2021-10-01,566.9597778320312,-0.16178638786939126
2021-09-01,META,3,0.06757408955880255,0.3333333333333333,379.0751953125,2021-10-01,340.3392028808594,-0.10218551071300686
2021-10-01,NVDA,1,0.08113949597645419,0.3333333333333333,20.698240280151367,2021-11-01,25.772518157958984,0.24515503777746805
2021-10-01,PANW,2,0.06940248749494442,0.3333333333333333,81.08499908447266,2021-11-01,84.71833038330078,0.04480892076033682
2021-10-01,INTU,3,0.060474395645227975,0.3333333333333333,526.7904052734375,2021-11-01,590.33349609375,0.12062309826491546
2021-11-01,NVDA,1,0.099424909875672,0.3333333333333333,25.772518157958984,2021-12-01,31.37252426147461,0.2172859504528566
2021-11-01,TSLA,2,0.09010593047642536,0.3333333333333333,402.86334228515625,2021-12-01,365.0,-0.09398557354557135
2021-11-01,MRVL,3,0.07470096768289021,0.3333333333333333,67.77174377441406,2021-12-01,69.72747039794922,0.02885755205067486
2021-12-01,NVDA,1,0.13205364469748063,0.3333333333333333,31.37252426147461,2022-01-03,30.06113624572754,-0.041800525989470705
2021-12-01,AMD,2,0.12685778887824098,0.3333333333333333,149.11000061035156,2022-01-03,150.24000549316406,0.007578330616236695
2021-12-01,TSLA,3,0.11449352116225064,0.3333333333333333,365.0,2022-01-03,399.9266662597656,0.09568949660209758
2022-01-03,TSLA,1,0.0871615433843157,0.3333333333333333,399.9266662597656,2022-02-01,310.4166564941406,-0.2238160575856306
2022-01-03,AMD,2,0.08280439718256788,0.3333333333333333,150.24000549316406,2022-02-01,116.77999877929688,-0.22271036668319089
2022-01-03,NVDA,3,0.07681495126017128,0.3333333333333333,30.06113624572754,2022-02-01,24.58903694152832,-0.18203235098862725
2022-02-01,TSLA,1,0.0663876103746458,0.3333333333333333,310.4166564941406,2022-03-01,288.1233215332031,-0.07181745726121591
2022-02-01,NVDA,2,0.05310118257424745,0.3333333333333333,24.58903694152832,2022-03-01,23.43034553527832,-0.047122276850667943
2022-02-01,PANW,3,0.046454293845465754,0.3333333333333333,85.47666931152344,2022-03-01,96.125,0.12457587285798732
2022-03-01,PANW,1,0.04531882933069459,0.3333333333333333,96.125,2022-04-01,101.85166931152344,0.0595752334098667
2022-03-01,TSLA,2,0.04282535329759043,0.3333333333333333,288.1233215332031,2022-04-01,361.5299987792969,0.2547752013112705
2022-03-01,MAR,3,0.0415643187732466,0.3333333333333333,158.732666015625,2022-04-01,167.1741485595703,0.05318049999307872
2022-04-01,TSLA,1,0.07348643293578415,0.3333333333333333,361.5299987792969,2022-05-02,300.9800109863281,-0.16748261001138298
2022-04-01,VRTX,2,0.06547026990134602,0.3333333333333333,266.1499938964844,2022-05-02,261.9599914550781,-0.01574301160057845
2022-04-01,NVDA,3,0.05999804870626637,0.3333333333333333,26.663454055786133,2022-05-02,19.49750328063965,-0.268755531828459
2022-05-02,VRTX,1,0.07004099289716594,0.3333333333333333,261.9599914550781,2022-06-01,269.4100036621094,0.028439503932068178
2022-05-02,AMGN,2,0.024583040648033166,0.3333333333333333,203.71742248535156,2022-06-01,225.36314392089844,0.10625365848177926
2022-05-02,QCOM,3,0.01996781733132641,0.3333333333333333,132.5447235107422,2022-06-01,128.4271697998047,-0.03106539137790565
2022-06-01,VRTX,1,0.06544174206845388,0.3333333333333333,269.4100036621094,2022-07-01,287.32000732421875,0.06647861407764166
2022-06-01,AMGN,2,0.04805912645269463,0.3333333333333333,225.36314392089844,2022-07-01,218.36447143554688,-0.031055088971460476
2022-06-01,TMUS,3,0.03685792664046861,0.3333333333333333,129.37710571289062,2022-07-01,131.5404510498047,0.016721237694982127
2022-07-01,VRTX,1,0.04447554181870069,0.3333333333333333,287.32000732421875,2022-08-01,273.8299865722656,-0.046951205652485783
2022-07-01,TMUS,2,0.027438445883016655,0.3333333333333333,131.5404510498047,2022-08-01,138.25157165527344,0.051019443463271585
2022-07-01,PDD,3,0.022779389051839776,0.3333333333333333,64.81999969482422,2022-08-01,47.689998626708984,-0.26427030467084434
2022-08-01,TMUS,1,0.04921613910594166,0.3333333333333333,138.25157165527344,2022-09-01,138.37660217285156,0.0009043695929178419
2022-08-01,CDNS,2,0.038988810108294025,0.3333333333333333,185.0399932861328,2022-09-01,170.0399932861328,-0.08106355676745547
